name,count,pctwhite,pctblack
MONICK,201,90.55,0
NABERHAUS,201,99,0
NAHHAS,201,85.57,0
NEMIROFF,201,94.53,0
OBERHEIM,201,97.51,0
OBLEA,201,9.95,0
OLSZOWKA,201,96.02,0
OMANN,201,96.52,0
ONGARO,201,84.08,2.49
OSTERDAY,201,97.01,0
OTIENO,201,3.48,86.07
OYA,201,0,0
PALUSKA,201,99,0
PAMATZ,201,0,0
PARLIMAN,201,96.02,0
PERAITA,201,6.47,0
PERGRAM,201,97.51,2.49
PERKOSKI,201,99,0
PERTZ,201,85.57,0
PFORTMILLER,201,98.51,0
PHERNETTON,201,94.53,0
PHOMMAVONG,201,2.49,0
POLCHLOPEK,201,98.01,0
POLKEY,201,90.55,5.97
POLOMSKI,201,96.52,0
POT,201,39.8,3.48
PROVIN,201,96.52,0
PURSWELL,201,92.54,0
RAFAL,201,76.12,0
RANGLE,201,26.37,0
RANKEN,201,93.53,2.99
RAVEY,201,88.56,0
REINKER,201,94.53,0
RIPPERDA,201,99,0
ROCAMORA,201,30.85,0
ROOTE,201,90.55,3.48
ROSEMORE,201,71.64,19.9
ROSEQUIST,201,98.51,0
ROTHENBACH,201,87.56,0
RUBICK,201,91.54,0
RUSTEN,201,92.04,5.97
SABATKE,201,99,0
SABISTON,201,99,0
SAINES,201,36.32,35.32
SAWATZKE,201,99,0
SCARDIGNO,201,93.53,0
SCHACHTE,201,99.5,0
SCHEFFERS,201,97.51,0
SCHIBLER,201,98.51,0
SCHLIEMAN,201,98.01,0
SCHNEIDERHAN,201,99,0
SCHOELKOPF,201,98.51,0
SCHUITEMAN,201,99,0
SCOWCROFT,201,95.52,0
SEI,201,55.22,7.96
SESSO,201,92.54,2.99
SHANTON,201,80.1,18.41
SHEBESTA,201,97.01,0
SHELTERS,201,98.51,0
SHIGEMATSU,201,5.47,0
SIEDLIK,201,95.02,0
SIEGL,201,95.02,0
SIMERAL,201,95.52,0
SIMILA,201,95.52,0
SLOT,201,95.52,0
SOHR,201,94.03,0
SPALLINA,201,96.52,0
SPONENBERG,201,99,0
SPUDICH,201,94.53,0
STAUBITZ,201,95.02,2.49
STAYMAN,201,94.03,3.48
STECKBECK,201,97.01,0
STEEDLY,201,94.53,2.49
STEIGELMAN,201,98.01,0
SUMLAR,201,21.39,74.63
SWOVERLAND,201,96.52,0
TABIOS,201,2.49,0
TAKAOKA,201,9.95,0
TANGREN,201,97.01,0
TANNO,201,54.73,0
TATOR,201,90.55,0
TECK,201,75.12,0
TECZA,201,98.01,0
TENOR,201,64.18,29.85
TEVERBAUGH,201,72.14,24.38
THENO,201,96.52,0
TOLLMAN,201,94.03,3.48
TONNESON,201,97.51,0
TREBER,201,98.51,0
TUENGE,201,96.02,0
TULINO,201,98.01,0
TUM,201,6.47,0
TYHURST,201,94.03,0
UCHIMA,201,8.96,0
VAIS,201,87.06,0
VALIANTE,201,94.03,0
VANARIA,201,99,0
VANBLARGAN,201,98.51,0
VEZZA,201,96.52,0
VOTER,201,97.01,0
WALESKI,201,91.04,0
WALKDEN,201,98.01,0
WANZO,201,13.43,73.13
WEINFURTNER,201,97.51,0
WESTMORE,201,71.64,23.38
WINKEY,201,37.81,58.21
WINTERFELDT,201,95.52,0
WONS,201,86.07,0
WUEBBELS,201,99,0
YAKOVICH,201,95.02,0
YECKEL,201,98.01,0
YESAYAN,201,86.57,0
YOUNUS,201,5.47,0
ZAMORE,201,61.69,23.38
ZARICK,201,96.02,0
ZARSE,201,96.52,0
ABARQUEZ,200,7,0
ABRUSCATO,200,98,0
ADESSO,200,96,0
AGIRRE,200,2.5,0
AHRENHOLZ,200,99.5,0
ALFIERO,200,98,0
AMORELLO,200,97,0
ARCESE,200,98.5,0
ARMANT,200,18,80
ARMSTER,200,4,91.5
ASHBA,200,98.5,0
AVERYT,200,97,0
BABAK,200,97,0
BAGGALEY,200,99,0
BAGI,200,86.5,0
BAKHSHI,200,49,0
BALACHANDRAN,200,3.5,0
BANASZYNSKI,200,99.5,0
BANIQUED,200,0,0
BARBASH,200,99.5,0
BARKWELL,200,86.5,12.5
BARTULA,200,99.5,0
BARZAGA,200,6.5,0
BASCETTA,200,99.5,0
BAYHI,200,95.5,0
BAZELL,200,82,8.5
BECKELHEIMER,200,97,0
BELLIO,200,93.5,0
BENALLIE,200,0,0
BERNARDES,200,71.5,0
BERTSCHINGER,200,97.5,0
BETTERMAN,200,94.5,0
BIGAM,200,93,5
BIRCHMORE,200,83.5,11.5
BLASINGIM,200,93.5,0
BLAUWKAMP,200,99.5,0
BONOLA,200,30,0
BOOMGAARDEN,200,97.5,0
BORDINE,200,87.5,0
BORDO,200,91.5,0
BORDONARD,200,95,0
BORICK,200,98.5,0
BOUGHEY,200,94.5,0
BOYAS,200,14.5,3
BRANDYS,200,94.5,0
BRAST,200,94.5,0
BREAKSTONE,200,93.5,0
BREIHAN,200,98,0
BRIKHO,200,89,0
BRYAR,200,94.5,0
BUNGART,200,95.5,0
BURGANS,200,90.5,7.5
BYLINA,200,98.5,0
CAIAFA,200,97.5,0
CAMPHOR,200,0,95.5
CARROCCIA,200,98,0
CASCARANO,200,96.5,0
CAZALES,200,10,3
CHAILLE,200,98,0
CHMELAR,200,98,0
CHMIELOWIEC,200,99,0
CLOSSEY,200,96.5,0
CMAR,200,98,0
COVENY,200,96.5,0
CRADICK,200,96.5,3
CRAPE,200,51.5,45.5
CROOKES,200,92.5,2.5
CUDAL,200,10,0
CULLINGS,200,83,14
DAFONSECA,200,69.5,7.5
DALPRA,200,96,0
DEBLASIS,200,98.5,0
DEDA,200,82.5,2.5
DEGALA,200,5.5,0
DEGRAAFF,200,91,0
DENEGRI,200,45.5,0
DERREBERRY,200,98,0
DIDATO,200,95.5,0
DIMONDA,200,99,0
DISILVIO,200,98.5,0
DOLGE,200,97.5,0
DOMIGUEZ,200,0,0
DORES,200,57,14
DOTHAGE,200,99,0
DOWHOWER,200,95,0
DRISSEL,200,95,0
DROWNE,200,95,0
DUAH,200,0,91.5
DUHIG,200,92.5,0
DUMES,200,19.5,68
DUNNIHOO,200,92,0
ENGELLAND,200,98.5,0
EUM,200,3,0
FAIRE,200,59,38
FARGHER,200,98.5,0
FASCIANA,200,99.5,0
FASSBINDER,200,96,0
FEDORCHUK,200,96.5,0
FERRANTO,200,91,0
FISHPAW,200,97.5,0
FOBARE,200,97.5,0
FOURKILLER,200,8,0
FRANCEY,200,98,0
FRISKEY,200,92,0
FUGIEL,200,93.5,0
GALLAHAR,200,87,10.5
GEMBE,200,50,0
GENETT,200,95,0
GIACOMINO,200,93.5,0
GIANI,200,83.5,0
GIMENES,200,14.5,0
GLAUM,200,93.5,0
GONCHAROV,200,94.5,0
GOSSLER,200,97.5,0
GRALLA,200,98,0
GRAMBERG,200,82.5,0
GRIVOIS,200,96,0
GROCHMAL,200,99.5,0
GRUBIC,200,96,0
GUTBROD,200,97,0
GUTSTEIN,200,93,0
HAIGOOD,200,82,13
HALLGARTH,200,97,0
HANACEK,200,96,0
HARDAMON,200,17,81
HARMSTON,200,96.5,0
HAROUFF,200,98,0
HARTRICH,200,98,0
HAUKAAS,200,47.5,0
HAYTH,200,95,3.5
HILLAKER,200,97,0
HINMON,200,43,44.5
HOLDWICK,200,95,0
HOLLERMAN,200,63.5,34.5
HOLYBEE,200,92,0
HOLZBERG,200,96.5,0
HOMIER,200,94.5,4.5
HOOKEY,200,96,0
HOSTE,200,98,0
HOUMAN,200,98,0
HUSTUS,200,93.5,0
HUTCHSON,200,67,30.5
HWEE,200,0,0
INCORVIA,200,99,0
INSLEE,200,95.5,0
ITWARU,200,0,14
JARON,200,89.5,3.5
KALSON,200,94,0
KALVELAGE,200,96.5,0
KAMAS,200,90.5,0
KAMBOURIS,200,97.5,0
KASEN,200,96.5,0
KASTING,200,98.5,0
KAVE,200,77.5,9
KEMPENICH,200,97.5,0
KEPLIN,200,21.5,0
KIEHM,200,72.5,0
KIRKORIAN,200,83,0
KLAFF,200,99,0
KLISCH,200,97.5,0
KNASEL,200,98.5,0
KOLENO,200,99.5,0
KOLOS,200,98,0
KONRADY,200,95,0
KOPLOWITZ,200,95,0
KOSHAR,200,98,0
KOSIR,200,97,0
KOSSOFF,200,97,0
KRAMB,200,98.5,0
KRATZENBERG,200,96,0
KREBER,200,97.5,0
KREUSCHER,200,99.5,0
KRYSTEK,200,96.5,0
KUZMICKI,200,94,0
LAFRANCIS,200,94.5,0
LANDGRAFF,200,94.5,0
LARASON,200,93.5,0
LARTEY,200,4.5,90.5
LAUFFENBURGER,200,99.5,0
LAURETTA,200,83.5,0
LEBLUE,200,63.5,31.5
LEDGISTER,200,4.5,89.5
LENAGHAN,200,99,0
LEYSHON,200,98,0
LIONG,200,4,0
LISSON,200,91.5,0
LITTLEDOG,200,0,0
LONGBERRY,200,97,0
LOUN,200,67.5,0
LUKASAVAGE,200,98,0
LUTT,200,80.5,5
MACCREADY,200,97.5,0
MAGRAS,200,66.5,23.5
MAGTOTO,200,2.5,2.5
MAHA,200,62,5.5
MAHAM,200,79,9.5
MAHNESMITH,200,95,0
MAHOMES,200,0,97
MAIJALA,200,90.5,0
MANSUKHANI,200,18,0
MANYPENNY,200,83.5,0
MARIANETTI,200,99,0
MARWAHA,200,5.5,0
MATAVA,200,99,0
MAZEL,200,94.5,3.5
MCGLOHON,200,92,6.5
MCNELEY,200,97.5,0
MCTAMNEY,200,98.5,0
MELLERSON,200,0,99.5
MERANDO,200,94,0
MERIZALDE,200,6.5,0
MERMIS,200,98.5,0
MEYERINK,200,97.5,0
MIESS,200,98,0
MIKOLS,200,95,0
MINNEMAN,200,98.5,0
MIRALDI,200,99,0
MOHRE,200,97.5,0
MOLERO,200,43.5,0
MOMOT,200,99,0
MOUSAW,200,97.5,0
MUSSENDEN,200,25,33.5
NAGLICH,200,99,0
NEBE,200,86.5,8.5
NOWOTARSKI,200,99.5,0
OLLIER,200,90,0
ONUFRAK,200,99,0
OPALENIK,200,98.5,0
ORZOLEK,200,96,0
OSSENFORT,200,98,0
OTTATI,200,92,0
PANKA,200,96.5,0
PANNKUK,200,94,0
PATEREK,200,98.5,0
PELLECER,200,10.5,0
PELLICONE,200,99,0
PERSE,200,90.5,4
PICCIOLO,200,97,0
PIGUET,200,97,0
PIROLLO,200,97,0
PITRUZZELLO,200,97,0
PLISKIN,200,95,0
PLOTZKE,200,97.5,0
POINTDUJOUR,200,2.5,84
POLLARA,200,96,0
PORRINI,200,97.5,0
PROCYK,200,96.5,0
RECTO,200,5,0
REINACHER,200,98.5,0
REISSER,200,98.5,0
RENDAHL,200,93,0
RENNEKAMP,200,99.5,0
RENNELLS,200,97.5,0
RICA,200,71.5,7.5
RICHMANN,200,95.5,0
RITTLER,200,98,0
ROHRABAUGH,200,98,0
RUBASH,200,97,0
RUCKSTUHL,200,90,3
RUSZKIEWICZ,200,98,0
RYERSE,200,95,0
SACIA,200,96,0
SAHLSTROM,200,97,0
SANDIGO,200,12,0
SATRAN,200,95.5,0
SAVICKI,200,96.5,0
SCHADEWALD,200,95,0
SCHAMMEL,200,98.5,0
SCHLIMM,200,97.5,0
SCHNEPEL,200,95,0
SCHWARTEN,200,99.5,0
SECH,200,94,0
SERRELL,200,79,18.5
SHECKELS,200,95,0
SHERBINE,200,95.5,0
SICKMILLER,200,99,0
SIEMONS,200,97,0
SILECCHIA,200,94,0
SLOBODIAN,200,98.5,0
SMITHBERG,200,94,0
SNAVLEY,200,99,0
SOBASKI,200,99,0
SODE,200,78.5,13
SORBARA,200,97,0
SORROWS,200,97.5,0
SPONABLE,200,98.5,0
STANCIU,200,90.5,0
STAUTZENBERGER,200,88.5,0
STEHLEY,200,97.5,0
STIDOM,200,57,39
STIENSTRA,200,96.5,0
STRUHS,200,98,0
STUBE,200,93.5,0
STUERMER,200,97.5,0
SWADE,200,97.5,0
SWEPSON,200,2.5,89
TABAHA,200,0,0
TAETS,200,96,0
TAYSON,200,72.5,10
TEPALE,200,0,0
THRONDSON,200,98,0
TOCHE,200,63.5,0
TOLLAND,200,91,3.5
TRENNER,200,97,0
TRIETSCH,200,96.5,0
TRIFONE,200,95,0
TROCK,200,97,0
TRUTY,200,98,0
TURDO,200,92.5,0
UCEDA,200,10.5,0
UHLENKOTT,200,96,0
UTER,200,29.5,62
VALAITIS,200,99,0
VANLIER,200,79,17.5
VERLINDEN,200,85.5,0
VILLNAVE,200,97.5,0
VORDERSTRASSE,200,95.5,0
WALEWSKI,200,97.5,0
WATERMOLEN,200,99,0
WERRA,200,96.5,0
WHISPELL,200,93.5,0
WHITTLES,200,98,0
WIEDENMANN,200,98,0
WILLCOCKSON,200,99,0
WILS,200,94.5,3.5
WOUDENBERG,200,96.5,0
YAUGHN,200,87.5,9.5
YUNUS,200,18,0
YURKANIN,200,97,0
ZAMARIPA,200,5.5,0
ZENOBI,200,94.5,0
ZEPERNICK,200,94.5,0
ZIMMERLEE,200,96.5,0
ZINSMEYER,200,97,0
ZMUDZINSKI,200,95,0
AAMOLD,199,95.98,0
ABATEMARCO,199,98.49,0
AJALA,199,3.52,61.31
ALBON,199,82.41,0
ALESNA,199,9.55,0
ALEXANDROU,199,96.48,0
ALMARODE,199,97.99,0
ALTIMORE,199,97.49,0
ANTOLINO,199,74.37,0
ARGENAL,199,8.04,0
ATTINGER,199,97.49,0
AUGHTMAN,199,95.98,0
AUTORE,199,88.44,0
AYCOTH,199,99,0
BAGGENSTOSS,199,95.48,0
BALDOMERO,199,14.07,0
BALLAN,199,85.43,0
BANSEMER,199,95.98,0
BARKINS,199,12.06,83.92
BARNSON,199,98.49,0
BEFUS,199,97.99,0
BEHRENDSEN,199,91.46,0
BENACK,199,96.98,0
BENICH,199,97.49,0
BERGERSEN,199,94.47,0
BERTOTTI,199,93.47,0
BERWAGER,199,97.99,0
BIRL,199,22.11,74.87
BLATTLER,199,85.93,0
BOCTOR,199,83.92,0
BOEBEL,199,99,0
BOETEL,199,94.97,0
BOROFSKY,199,96.98,0
BOUCEK,199,94.97,0
BOURFF,199,98.49,0
BRAZA,199,50.75,0
BROCKLEY,199,99,0
BROME,199,47.74,49.25
BUDDY,199,77.89,15.08
BULK,199,95.48,3.02
BUSKA,199,98.49,0
CACIA,199,90.45,0
CANONICA,199,95.48,0
CHABRE,199,77.89,0
CHAGOLLAN,199,6.53,0
CHRISTION,199,17.09,76.38
CIAGLIA,199,96.48,0
CICORIA,199,98.49,0
CONKWRIGHT,199,95.48,0
COPPOTELLI,199,97.99,0
COSTELLOE,199,97.99,0
CULTICE,199,94.97,0
CYPRIEN,199,11.56,79.9
DABNER,199,36.68,56.28
DAIGH,199,98.99,0
DALMOLIN,199,92.96,0
DEBORA,199,26.63,0
DEGELE,199,91.96,0
DELLAFAVE,199,98.99,0
DELMOLINO,199,96.98,0
DELOUISE,199,92.46,0
DEMOUY,199,68.84,26.13
DENCKER,199,97.99,0
DENLER,199,94.47,0
DERICCO,199,97.49,0
DIMENTO,199,96.48,0
DIPAULA,199,96.98,0
DISANTE,199,95.48,0
DOBO,199,93.97,0
DOMME,199,92.46,0
DOMMEN,199,7.54,0
DOMS,199,93.97,0
DOROSZ,199,97.49,0
DRAGOMIR,199,90.95,0
DRAMMEH,199,2.51,86.43
DRATCH,199,99.5,0
DRELL,199,96.98,0
DREWER,199,91.46,5.53
DUBBERKE,199,98.99,0
DUNFIELD,199,95.48,0
DUPLAGA,199,99.5,0
DZIELSKI,199,97.49,0
ELSTEN,199,92.96,0
ERDLE,199,96.98,0
FEILMEIER,199,97.49,0
FELDHEIM,199,98.49,0
FICHTHORN,199,96.48,0
FIEGEN,199,98.49,0
FILLIS,199,90.45,8.04
FINCO,199,98.99,0
FLEM,199,90.45,7.54
FOKKEN,199,97.49,0
FOREN,199,93.47,0
FOXLEY,199,96.48,0
FRANCHUK,199,87.94,0
FRYMARK,199,98.49,0
FUKA,199,80.4,3.02
GALAPON,199,4.52,0
GALLARD,199,38.19,8.54
GAMIAO,199,0,0
GARIANO,199,94.97,0
GARLOFF,199,95.98,0
GAROZZO,199,95.98,0
GASMAN,199,89.45,0
GEESLING,199,95.48,0
GENNRICH,199,98.99,0
GERNDT,199,99.5,0
GEROSA,199,88.44,0
GERTSEN,199,97.49,0
GIAMETTA,199,95.98,0
GILER,199,29.65,3.52
GLOUDEMANS,199,97.49,0
GORN,199,93.47,0
GRIFFIOEN,199,96.48,0
GROSDIDIER,199,98.49,0
GRUNDHAUSER,199,97.49,0
GUALPA,199,0,0
GUILKEY,199,98.99,0
GUMA,199,56.28,10.05
GUTTRIDGE,199,92.96,0
HABOUSH,199,95.48,0
HAMEN,199,88.44,5.03
HARFST,199,98.49,0
HARGEST,199,73.87,20.1
HASSANEIN,199,62.31,3.02
HATMAN,199,93.97,2.51
HATTING,199,99.5,0
HECKROTH,199,93.47,0
HEILE,199,91.96,4.52
HEINEKEN,199,94.97,0
HELLSTERN,199,97.49,0
HILLEMAN,199,98.99,0
HOEFNER,199,95.48,0
HOER,199,97.99,0
HOGOBOOM,199,97.99,0
HOLZNAGEL,199,97.99,0
HOUSNER,199,99.5,0
HUFMAN,199,95.48,0
HUGUENARD,199,94.97,0
HURTZ,199,82.91,16.58
HYJEK,199,97.99,0
ICHINOSE,199,13.07,0
IDLEBIRD,199,0,96.98
IEE,199,41.71,16.08
JACHIMOWICZ,199,90.95,0
JAE,199,52.26,3.52
JAKOVAC,199,98.49,0
JAREK,199,95.98,0
JASANI,199,0,0
JOCHEN,199,97.99,0
KAMYSZEK,199,96.98,0
KAPPERMAN,199,97.99,0
KARSNER,199,97.49,0
KASZYCKI,199,97.99,0
KATZENBACH,199,99,0
KENEBREW,199,3.02,92.46
KINVILLE,199,95.48,0
KIOLBASSA,199,94.47,0
KOHNERT,199,97.49,0
KOLASKI,199,97.99,0
KONCZ,199,97.49,0
KOPEK,199,97.99,0
KORKIS,199,79.4,0
KOSUT,199,96.48,0
KOTIK,199,94.97,0
KOZOL,199,97.99,0
KRISTOFFERSON,199,94.97,0
KROESEN,199,94.97,0
KUBICZ,199,98.99,0
KUNARD,199,96.48,0
KURAK,199,97.99,0
KYNASTON,199,97.99,0
LABRANCH,199,46.23,48.24
LACAPRA,199,88.94,6.03
LALIC,199,74.87,0
LANIADO,199,79.4,0
LARATTA,199,96.48,0
LASTOWSKI,199,99.5,0
LAUMER,199,91.46,0
LAVACCA,199,98.49,0
LEMMENS,199,96.98,0
LESMES,199,19.6,0
LEVANTI,199,94.97,0
LEVERENCE,199,92.46,0
LIKNESS,199,97.49,0
LIMOS,199,6.03,0
LINIGER,199,92.96,0
LOIZZO,199,96.98,0
LOUISJACQUES,199,4.02,84.42
LUBECKI,199,96.98,0
LUNSKI,199,95.48,0
MACALISTER,199,87.94,5.03
MACFEE,199,93.97,4.52
MAFFEY,199,83.92,0
MANGRA,199,7.04,11.06
MARAZZI,199,79.4,0
MARICICH,199,98.49,0
MARIUCCI,199,98.99,0
MARKT,199,99.5,0
MASSET,199,95.48,0
MATIJEVICH,199,96.98,0
MAZZETTA,199,94.97,0
MCDERMOT,199,92.46,3.52
MCMEEKAN,199,95.48,0
MEEKMA,199,98.49,0
MEJORADA,199,3.52,0
MEMBRILA,199,9.05,0
MENCK,199,98.49,0
MENTEER,199,95.48,0
METEVIA,199,84.42,14.07
METZDORF,199,97.49,0
MICKO,199,88.94,3.02
MILITANO,199,94.47,0
MILSAPS,199,86.93,9.05
MIMM,199,96.98,0
MISZEWSKI,199,95.48,0
MITANI,199,17.09,0
MODES,199,88.94,0
MOGUS,199,86.43,8.04
MONARCA,199,51.26,0
MORADA,199,10.55,2.51
MORTHLAND,199,98.49,0
MRUZ,199,96.48,0
MUNIAK,199,97.49,0
MUOLO,199,93.97,0
MURTLAND,199,96.48,0
NAZARENKO,199,98.49,0
NETHKEN,199,94.47,0
NIKKILA,199,95.98,0
NONO,199,22.11,5.53
NUNNELEY,199,97.99,0
ONOPA,199,54.27,0
OSTERBUR,199,97.49,0
OTHMER,199,93.47,0
OTTNEY,199,90.95,0
PANICHI,199,93.47,0
PAPADIMITRIOU,199,82.91,0
PERITZ,199,96.98,0
PERKERSON,199,82.41,17.09
PEYRON,199,52.76,0
PHINISEE,199,0,94.47
PICHOTTA,199,98.49,0
PIETRANTONI,199,85.93,0
PILLERS,199,82.41,14.57
PLAN,199,68.34,3.02
PLAPP,199,98.99,0
PLENTY,199,17.59,73.87
POLESE,199,93.47,0
PONSON,199,76.38,22.61
PORTZLINE,199,96.48,0
PULLINGS,199,12.06,84.42
RABIDEAUX,199,62.31,0
RAUZI,199,94.47,0
RAVENNA,199,88.44,5.03
REALS,199,95.98,0
REDGER,199,98.49,0
REELEY,199,95.98,0
REISCHE,199,97.99,0
RETALLACK,199,96.98,0
REYNON,199,15.58,0
RIETMANN,199,98.49,0
RINDY,199,93.47,0
RITOLA,199,98.99,0
RODAN,199,67.84,2.51
ROMANCZUK,199,95.48,0
ROMANENKO,199,94.97,0
RONAY,199,77.89,0
RONDINI,199,98.49,0
ROYA,199,67.34,17.59
SAADA,199,85.93,0
SAFIAN,199,93.97,0
SAINTPIERRE,199,45.73,41.21
SANDBACH,199,95.98,0
SANDELLA,199,92.96,0
SANTAGO,199,11.06,3.52
SARAS,199,69.85,0
SCHMANSKI,199,99,0
SCHNIEPP,199,97.99,0
SCHWOEBEL,199,97.49,0
SEATE,199,93.47,6.53
SEELER,199,98.49,0
SELIGMANN,199,94.97,0
SHOTKOSKI,199,97.49,0
SHYMANSKI,199,98.49,0
SILKS,199,97.99,0
SILVIOUS,199,99,0
SIMCIC,199,97.49,0
SINDLER,199,95.48,0
SINNO,199,84.92,0
SKAGEN,199,96.48,0
SKOVRAN,199,97.99,0
SMOKES,199,3.02,95.98
SNOOTS,199,96.48,0
SOLIMINI,199,95.48,0
SORI,199,31.16,0
SPIELES,199,93.47,0
SPUNG,199,98.99,0
STETHEM,199,92.96,0
STORACE,199,90.95,0
STOTHERS,199,94.47,0
STRIFE,199,96.48,0
STRUGGS,199,3.02,92.96
STUEVER,199,97.99,0
SUGLIA,199,91.46,0
SUNBERG,199,93.97,0
SUNKARA,199,0,0
SURBECK,199,97.49,0
SZEP,199,96.48,0
SZYNAL,199,98.49,0
TABACZYNSKI,199,99,0
TAH,199,5.03,11.06
TAKAMORI,199,5.53,0
TALAN,199,83.42,0
TALLEDO,199,10.05,0
TARSA,199,98.99,0
TEARNEY,199,78.89,13.57
TEBEEST,199,98.49,0
TENCATE,199,93.97,0
TERRAZA,199,0,0
TICK,199,94.97,0
TONKINS,199,34.17,63.82
TORLINE,199,97.99,0
TROTZ,199,88.44,8.54
TYNDELL,199,71.36,18.59
ULWELLING,199,94.47,0
UNGS,199,98.49,0
VAGAS,199,19.1,4.02
VANDEVERE,199,89.45,3.52
VANDOMMELEN,199,97.49,0
VANNURDEN,199,96.98,0
VELUZ,199,3.52,0
VEREECKE,199,99,0
VONACHEN,199,97.49,0
WACHMAN,199,96.98,0
WALLERS,199,81.41,10.55
WEINACHT,199,95.98,0
WEISENSEE,199,97.49,0
WELLINGER,199,93.97,0
WHITEWATER,199,27.64,0
WHITTENTON,199,94.47,0
WILLERTON,199,95.48,0
WILLGING,199,97.49,0
WINKELSPECHT,199,96.98,0
WLOCH,199,96.48,0
WODKA,199,97.99,0
WOLSCHLAGER,199,93.97,0
WORSWICK,199,94.97,0
YAMNITZ,199,99,0
ZABORSKY,199,92.96,0
ZADINA,199,94.97,0
ZAMMIELLO,199,96.48,0
ZIN,199,36.68,0
ZLOMKE,199,92.46,0
ZOCHOWSKI,199,99.5,0
ZURBUCHEN,199,98.49,0
ZYDEL,199,97.99,0
ABEREGG,198,97.98,0
ACASIO,198,6.06,0
AHMADZAI,198,54.55,0
ALBERTUS,198,90.91,0
ALIOTTI,198,93.94,0
ANSBERRY,198,89.39,3.54
ANTONIA,198,40.91,9.6
ARABO,198,94.44,0
AROLD,198,87.88,7.58
ASHBERRY,198,76.26,23.23
ASHNER,198,96.97,0
AUSLAND,198,95.45,0
BAGWILL,198,96.97,0
BARBAROSSA,198,95.96,0
BARBREY,198,98.99,0
BARTLEIN,198,97.47,0
BEBE,198,57.07,15.15
BEGUIN,198,96.46,0
BEHLMER,198,97.47,0
BEMER,198,90.91,0
BERRI,198,72.73,5.56
BIBENS,198,82.32,12.63
BIDSTRUP,198,98.99,0
BIERBRAUER,198,95.45,0
BIGUS,198,96.46,0
BILLEGAS,198,5.56,0
BLANKENSTEIN,198,98.48,0
BOBULA,198,98.99,0
BOCKHOLD,198,98.99,0
BOERSEN,198,98.48,0
BOESCHE,198,97.98,0
BOOSKA,198,96.46,0
BORECKI,198,95.96,0
BOTNICK,198,96.97,0
BOURSAW,198,78.28,0
BRAMASCO,198,4.04,0
BREITUNG,198,98.99,0
BRICKEN,198,93.94,0
BRIENO,198,21.21,0
BRIONEZ,198,9.09,0
BROOMER,198,29.29,68.18
BUCCAT,198,4.55,0
BUSHYHEAD,198,24.24,0
CADARET,198,97.47,0
CALISI,198,92.42,0
CALLARMAN,198,98.99,0
CAMERLENGO,198,98.48,0
CAPPY,198,95.45,0
CARMELL,198,88.89,0
CATTANO,198,98.48,0
CHAMIZO,198,9.09,0
CHASTANT,198,97.47,0
CHATLOS,198,95.96,0
CHERWINSKI,198,97.47,0
CHESTEEN,198,90.91,8.59
CHROMEY,198,97.47,0
CLAMPET,198,96.46,0
CLYDESDALE,198,95.96,0
COGNETTI,198,98.48,0
CONSOLAZIO,198,96.46,0
CORDIE,198,97.47,0
CORDING,198,94.44,0
CROTSLEY,198,96.46,0
CULLIS,198,92.42,0
DAFF,198,91.92,6.06
DARAKJIAN,198,87.88,0
DAUNER,198,95.96,0
DEFAYETTE,198,95.96,0
DEFRANCES,198,97.98,0
DEGENARO,198,95.45,0
DEGROODT,198,95.45,0
DELANTY,198,98.99,0
DELBARRIO,198,7.58,0
DELINSKI,198,97.98,0
DEMERE,198,92.42,4.55
DENEWETH,198,97.98,0
DERFLER,198,94.44,0
DERILUS,198,0,85.35
DESSECKER,198,99.49,0
DEWETT,198,75.25,0
DIBONAVENTURA,198,94.95,0
DIERKSEN,198,98.99,0
DILLMANN,198,94.95,0
DIPRETE,198,98.48,0
DITZENBERGER,198,95.96,0
DOMINI,198,91.41,3.54
DONATELLO,198,97.47,0
DONERSON,198,0,95.45
DOWLEY,198,92.42,7.07
DREWEL,198,96.46,0
DUCAR,198,96.97,0
DUCATO,198,98.99,0
DUIMSTRA,198,96.46,0
DULLINGER,198,97.98,0
DUNKERLY,198,97.98,0
DUNTLEY,198,93.94,0
DUSTERHOFT,198,98.48,0
EDELBLUTE,198,96.46,0
EDLOW,198,29.29,69.19
EGGINK,198,98.99,0
EGRI,198,93.43,0
EGYED,198,96.97,0
EICHACKER,198,94.44,3.03
ENTENMANN,198,98.99,0
ESSLEY,198,88.89,6.57
EWERTZ,198,94.95,0
FALCE,198,92.93,0
FAR,198,62.12,12.63
FEDRIZZI,198,98.48,0
FERIS,198,87.88,0
FERNATT,198,93.94,0
FISBECK,198,96.46,0
FRANZINI,198,93.43,0
FRATESI,198,97.98,0
GALLERT,198,93.43,0
GAR,198,43.94,13.64
GDOWSKI,198,97.98,0
GEBELEIN,198,98.99,0
GEEHAN,198,93.94,0
GEERING,198,90.91,0
GEILS,198,96.97,0
GENUALDI,198,94.44,0
GEORGIO,198,87.37,3.54
GEVORGYAN,198,68.69,0
GINNS,198,44.44,48.99
GLAUBITZ,198,96.97,0
GLOECKLER,198,97.47,0
GODDIN,198,98.99,0
GOHMANN,198,96.46,0
GOLLWITZER,198,99.49,0
GOTLIB,198,95.96,0
GOWE,198,81.82,14.65
GRAH,198,94.95,3.03
GRASSMANN,198,98.48,0
GRAZULIS,198,97.98,0
GROSSETT,198,45.45,43.94
